invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,total_price,profit_margin,
978,WALM091,Little Elm,Food and beverages,26.6,6,2/26/2019,15:10:00,Ewallet,4.9,159.6,0.33,
979,WALM093,Angleton,Electronic accessories,25.45,1,3/10/2019,18:10:00,Credit card,5.1,25.45,0.33,
980,WALM034,College Station,Food and beverages,67.77,1,2/4/2019,20:43:00,Credit card,6.5,67.77,0.48,
981,WALM072,Lancaster,Food and beverages,59.59,4,1/19/2019,12:46:00,Cash,9.8,238.36,0.33,
982,WALM023,Midland,Health and beauty,58.15,4,1/23/2019,17:44:00,Cash,8.4,232.6,0.48,
983,WALM020,Killeen,Sports and travel,97.48,9,3/14/2019,14:19:00,Ewallet,7.4,877.32,0.48,
984,WALM065,Texas City,Health and beauty,99.96,7,1/23/2019,10:33:00,Cash,6.1,699.72,0.33,
985,WALM083,Farmers Branch,Electronic accessories,96.37,7,1/9/2019,11:40:00,Cash,6,674.59,0.33,
986,WALM025,Waco,Fashion accessories,63.71,5,2/7/2019,19:30:00,Ewallet,8.5,318.55,0.48,
987,WALM074,Weslaco,Health and beauty,14.76,2,2/18/2019,14:42:00,Cash,4.3,29.52,0.33,
988,WALM036,Allen,Health and beauty,62,8,1/3/2019,19:08:00,Credit card,6.2,496,0.48,
989,WALM015,Grand Prairie,Electronic accessories,82.34,10,3/29/2019,19:12:00,Ewallet,4.3,823.4,0.48,
990,WALM095,Big Spring,Health and beauty,75.37,8,1/28/2019,15:46:00,Credit card,8.4,602.96,0.33,
991,WALM057,Euless,Food and beverages,56.56,5,3/22/2019,19:06:00,Credit card,4.5,282.8,0.33,
992,WALM001,Houston,Sports and travel,76.6,10,1/24/2019,18:10:00,Ewallet,6,766,0.36,
993,WALM087,Waxahachie,Electronic accessories,58.03,2,3/10/2019,20:46:00,Ewallet,8.8,116.06,0.33,
994,WALM042,Bryan,Fashion accessories,17.49,10,2/22/2019,18:35:00,Ewallet,6.6,174.9,0.48,
995,WALM047,Flower Mound,Electronic accessories,60.95,1,2/18/2019,11:40:00,Ewallet,5.9,60.95,0.48,
996,WALM012,Garland,Health and beauty,40.35,1,1/29/2019,13:46:00,Ewallet,6.2,40.35,0.48,
997,WALM005,Fort Worth,Home and lifestyle,97.38,10,3/2/2019,17:16:00,Ewallet,4.4,973.8,0.48,
998,WALM041,Mission,Food and beverages,31.84,1,2/9/2019,13:22:00,Ewallet,7.7,31.84,0.48,
999,WALM095,Big Spring,Home and lifestyle,65.82,1,2/22/2019,15:33:00,Cash,4.1,65.82,0.33,
1000,WALM025,Waco,Fashion accessories,88.34,7,2/18/2019,13:28:00,Cash,6.6,618.38,0.48,
1001,WALM012,Garland,Home and lifestyle,55,2,10/9/2022,15:46:00,Ewallet,6,110,0.48,
1002,WALM013,Irving,Fashion accessories,53,2,4/6/2020,10:09:00,Ewallet,8,106,0.48,
1003,WALM090,Brownwood,Home and lifestyle,66,2,8/4/2020,13:23:00,Ewallet,7,132,0.33,
1004,WALM031,Lewisville,Fashion accessories,36,1,10/18/2022,19:24:00,Ewallet,7,36,0.48,
1005,WALM003,San Antonio,Home and lifestyle,50,3,10/30/2023,19:04:00,Ewallet,7,150,0.36,
1006,WALM068,Burleson,Fashion accessories,75,1,6/17/2021,8:53:00,Ewallet,9,75,0.33,
1007,WALM005,Fort Worth,Home and lifestyle,39,3,1/11/2022,8:42:00,Ewallet,5,117,0.48,
1008,WALM052,Mansfield,Fashion accessories,56,2,4/27/2022,20:48:00,Ewallet,6,112,0.57,
1009,WALM006,El Paso,Home and lifestyle,33,2,7/18/2020,21:42:00,Ewallet,5,66,0.48,
1010,WALM038,Sugar Land,Fashion accessories,32,3,5/22/2022,12:43:00,Ewallet,4,96,0.48,
1011,WALM010,Laredo,Home and lifestyle,30,3,3/10/2021,18:19:00,Ewallet,7,90,0.48,
1012,WALM018,Frisco,Fashion accessories,31,3,12/24/2020,9:52:00,Ewallet,6,93,0.48,
1013,WALM061,Cedar Park,Home and lifestyle,71,3,3/18/2022,21:50:00,Ewallet,5,213,0.33,
1014,WALM053,Conroe,Fashion accessories,22,1,12/15/2020,7:27:00,Ewallet,4,22,0.57,
1015,WALM081,Friendswood,Home and lifestyle,30,3,8/8/2021,19:23:00,Ewallet,5,90,0.33,
1016,WALM064,Bedford,Fashion accessories,45,3,8/6/2022,12:33:00,Ewallet,8,135,0.33,
1017,WALM001,Houston,Home and lifestyle,41,2,2/22/2020,16:18:00,Ewallet,6,82,0.36,
1018,WALM042,Bryan,Fashion accessories,16,3,1/1/2023,11:32:00,Ewallet,6,48,0.48,
1019,WALM072,Lancaster,Home and lifestyle,36,3,6/12/2023,12:54:00,Ewallet,4,108,0.33,
1020,WALM096,Eagle Pass,Fashion accessories,47,1,11/30/2022,6:21:00,Ewallet,8,47,0.18,
1021,WALM099,Weatherford,Home and lifestyle,84,3,6/17/2023,7:13:00,Ewallet,9,252,0.18,
1022,WALM054,Sherman,Fashion accessories,31,2,9/3/2020,11:49:00,Ewallet,5,62,0.21,
1023,WALM040,Edinburg,Home and lifestyle,32,2,9/22/2020,22:47:00,Ewallet,8,64,0.48,
1024,WALM099,Weatherford,Fashion accessories,68,3,2/2/2021,19:01:00,Ewallet,6,204,0.18,
1025,WALM030,Richardson,Home and lifestyle,67,2,9/21/2022,18:26:00,Ewallet,4,134,0.48,
1026,WALM056,Rowlett,Fashion accessories,30,2,1/29/2022,18:53:00,Ewallet,7,60,0.33,
1027,WALM091,Little Elm,Home and lifestyle,83,3,9/28/2023,11:26:00,Ewallet,8,249,0.33,
1028,WALM031,Lewisville,Fashion accessories,25,1,4/8/2023,16:15:00,Ewallet,5,25,0.48,
1029,WALM016,Brownsville,Home and lifestyle,25,3,2/9/2020,13:07:00,Ewallet,7,75,0.48,
1030,WALM012,Garland,Fashion accessories,19,1,3/30/2021,17:25:00,Ewallet,9,19,0.48,
1031,WALM013,Irving,Home and lifestyle,20,3,9/19/2022,17:55:00,Ewallet,6,60,0.48,
1032,WALM064,Bedford,Fashion accessories,78,3,5/8/2020,14:49:00,Ewallet,8,234,0.33,
1033,WALM088,Cleburne,Home and lifestyle,28,1,11/10/2021,8:07:00,Ewallet,8,28,0.33,
1034,WALM099,Weatherford,Fashion accessories,36,3,12/17/2020,16:19:00,Ewallet,7,108,0.18,
1035,WALM044,Pharr,Home and lifestyle,21,3,5/3/2023,7:32:00,Ewallet,6,63,0.48,
1036,WALM064,Bedford,Fashion accessories,70,3,3/13/2022,12:01:00,Ewallet,5,210,0.33,
1037,WALM083,Farmers Branch,Home and lifestyle,27,3,3/21/2020,12:01:00,Ewallet,5,81,0.33,
1038,WALM024,Carrollton,Fashion accessories,30,1,8/11/2021,8:24:00,Ewallet,9,30,0.48,
1039,WALM040,Edinburg,Home and lifestyle,34,3,12/2/2022,18:25:00,Ewallet,7,102,0.48,
1040,WALM022,Mesquite,Fashion accessories,85,2,8/6/2021,12:08:00,Ewallet,7,170,0.48,
1041,WALM014,Amarillo,Home and lifestyle,29,1,1/16/2021,22:05:00,Ewallet,4,29,0.48,
1042,WALM082,Weslaco,Fashion accessories,75,2,7/9/2022,14:35:00,Cash,5,150,0.33,
1043,WALM051,New Braunfels,Home and lifestyle,79,3,5/31/2022,21:01:00,Ewallet,9,237,0.48,
1044,WALM083,Farmers Branch,Fashion accessories,59,2,11/28/2023,8:24:00,Ewallet,5,118,0.33,
1045,WALM024,Carrollton,Home and lifestyle,39,1,4/19/2021,19:11:00,Ewallet,5,39,0.48,
1046,WALM095,Big Spring,Fashion accessories,28,2,7/6/2023,13:53:00,Ewallet,7,56,0.33,
1047,WALM090,Brownwood,Home and lifestyle,55,1,1/30/2023,20:20:00,Ewallet,5,55,0.33,
1048,WALM079,La Porte,Fashion accessories,43,2,9/28/2022,11:11:00,Ewallet,7,86,0.33,
1049,WALM074,Weslaco,Home and lifestyle,75,1,4/5/2021,12:15:00,Cash,8,75,0.33,
1050,WALM082,Weslaco,Fashion accessories,29,2,11/20/2020,14:16:00,Cash,4,58,0.33,
1051,WALM027,Abilene,Home and lifestyle,49,1,11/15/2023,20:27:00,Ewallet,6,49,0.48,
1052,WALM082,Weslaco,Fashion accessories,29,3,5/6/2020,18:51:00,Cash,4,87,0.33,
1053,WALM022,Mesquite,Home and lifestyle,42,2,9/2/2022,15:40:00,Ewallet,8,84,0.48,
1054,WALM012,Garland,Fashion accessories,68,2,9/8/2023,7:16:00,Ewallet,7,136,0.48,
1055,WALM025,Waco,Home and lifestyle,53,1,4/4/2023,18:56:00,Ewallet,4,53,0.48,
1056,WALM094,Alamo,Fashion accessories,58,1,3/1/2022,17:20:00,Ewallet,6,58,0.33,
1057,WALM035,San Angelo,Home and lifestyle,44,3,11/1/2023,22:50:00,Ewallet,6,132,0.48,
1058,WALM100,Canyon,Fashion accessories,40,3,11/24/2022,8:26:00,Ewallet,8,120,0.18,
1059,WALM072,Lancaster,Home and lifestyle,62,1,4/19/2021,17:37:00,Ewallet,5,62,0.33,
1060,WALM058,Port Arthur,Fashion accessories,33,3,7/20/2022,20:10:00,Ewallet,7,99,0.33,
1061,WALM038,Sugar Land,Home and lifestyle,29,1,4/28/2022,15:18:00,Ewallet,4,29,0.48,
1062,WALM037,League City,Fashion accessories,67,3,3/2/2022,17:36:00,Ewallet,6,201,0.48,
1063,WALM090,Brownwood,Home and lifestyle,21,2,4/4/2021,15:03:00,Ewallet,6,42,0.33,
1064,WALM037,League City,Fashion accessories,61,1,7/16/2023,13:28:00,Ewallet,7,61,0.48,
1065,WALM068,Burleson,Home and lifestyle,64,3,10/9/2021,19:17:00,Ewallet,6,192,0.33,
1066,WALM096,Eagle Pass,Fashion accessories,16,2,10/28/2022,14:13:00,Ewallet,7,32,0.18,
1067,WALM090,Brownwood,Home and lifestyle,23,2,12/26/2022,16:40:00,Ewallet,6,46,0.33,
1068,WALM025,Waco,Fashion accessories,54,1,6/9/2020,18:29:00,Ewallet,8,54,0.48,
1069,WALM060,DeSoto,Home and lifestyle,78,3,3/5/2023,18:35:00,Ewallet,7,234,0.33,
1070,WALM086,Rosenberg,Fashion accessories,50,1,8/14/2021,17:08:00,Ewallet,4,50,0.33,
1071,WALM031,Lewisville,Home and lifestyle,66,2,6/8/2020,13:26:00,Ewallet,6,132,0.48,
1072,WALM050,Victoria,Fashion accessories,71,1,5/22/2020,16:07:00,Ewallet,4,71,0.48,
1073,WALM096,Eagle Pass,Home and lifestyle,36,2,8/21/2023,11:06:00,Ewallet,5,72,0.33,
1074,WALM065,Texas City,Fashion accessories,67,3,11/7/2022,15:36:00,Ewallet,4,201,0.33,
1075,WALM057,Euless,Home and lifestyle,34,2,2/23/2020,20:46:00,Ewallet,8,68,0.33,
1076,WALM001,Houston,Fashion accessories,27,1,7/15/2021,14:11:00,Ewallet,8,27,0.36,
1077,WALM046,Temple,Home and lifestyle,61,1,8/24/2023,18:10:00,Ewallet,7,61,0.48,
1078,WALM058,Port Arthur,Fashion accessories,75,3,1/5/2020,11:52:00,Ewallet,8,225,0.33,
1079,WALM075,San Marcos,Home and lifestyle,59,1,3/26/2020,9:06:00,Ewallet,7,59,0.33,
1080,WALM063,Georgetown,Fashion accessories,62,3,5/2/2022,6:28:00,Ewallet,5,186,0.33,
1081,WALM044,Pharr,Home and lifestyle,82,3,5/4/2020,20:40:00,Ewallet,5,246,0.48,
1082,WALM030,Richardson,Fashion accessories,83,1,7/6/2022,18:03:00,Ewallet,7,83,0.48,
1083,WALM052,Mansfield,Home and lifestyle,54,2,7/25/2023,13:13:00,Ewallet,7,108,0.57,
1084,WALM048,Harlingen,Fashion accessories,57,1,8/17/2021,9:21:00,Ewallet,6,57,0.48,
1085,WALM049,North Richland Hills,Home and lifestyle,32,2,5/6/2022,8:02:00,Ewallet,7,64,0.48,
1086,WALM025,Waco,Fashion accessories,17,1,3/10/2020,11:01:00,Ewallet,9,17,0.48,
1087,WALM001,Houston,Home and lifestyle,76,2,11/2/2022,12:25:00,Ewallet,9,152,0.36,
1088,WALM076,Huntsville,Fashion accessories,59,1,7/7/2022,21:39:00,Ewallet,5,59,0.33,
1089,WALM083,Farmers Branch,Home and lifestyle,33,3,5/28/2021,13:05:00,Ewallet,6,99,0.33,
1090,WALM090,Brownwood,Fashion accessories,41,1,3/4/2023,20:24:00,Ewallet,9,41,0.33,
1091,WALM067,Haltom City,Home and lifestyle,21,3,8/12/2023,19:45:00,Ewallet,8,63,0.33,
1092,WALM003,San Antonio,Fashion accessories,26,3,9/7/2020,13:42:00,Ewallet,6,78,0.48,
1093,WALM049,North Richland Hills,Home and lifestyle,52,1,9/21/2022,8:24:00,Ewallet,4,52,0.48,
1094,WALM079,La Porte,Fashion accessories,16,1,10/24/2022,18:57:00,Ewallet,9,16,0.33,
1095,WALM010,Laredo,Home and lifestyle,34,1,9/23/2021,7:31:00,Ewallet,6,34,0.48,
1096,WALM091,Little Elm,Fashion accessories,17,1,2/5/2023,7:31:00,Ewallet,8,17,0.33,
1097,WALM090,Brownwood,Home and lifestyle,51,2,1/23/2021,6:49:00,Ewallet,6,102,0.33,
1098,WALM086,Rosenberg,Fashion accessories,69,2,5/1/2023,15:48:00,Ewallet,9,138,0.33,
1099,WALM086,Rosenberg,Home and lifestyle,44,2,2/21/2020,14:36:00,Ewallet,4,88,0.33,
1100,WALM047,Flower Mound,Fashion accessories,49,3,4/19/2020,14:03:00,Ewallet,9,147,0.48,
1101,WALM070,Hurst,Home and lifestyle,26,1,3/3/2022,11:49:00,Ewallet,7,26,0.33,
1102,WALM071,Lufkin,Fashion accessories,63,1,4/13/2023,8:31:00,Ewallet,5,63,0.33,
1103,WALM023,Midland,Home and lifestyle,84,3,8/28/2020,15:35:00,Ewallet,6,252,0.48,
1104,WALM031,Lewisville,Fashion accessories,68,3,2/18/2021,18:47:00,Ewallet,9,204,0.48,
1105,WALM078,Del Rio,Home and lifestyle,27,2,10/16/2021,14:30:00,Ewallet,5,54,0.33,
1106,WALM086,Rosenberg,Fashion accessories,66,3,3/1/2022,15:58:00,Ewallet,7,198,0.33,
1107,WALM055,Waxahachie,Home and lifestyle,73,1,4/3/2020,8:52:00,Ewallet,9,73,0.33,
1108,WALM081,Friendswood,Fashion accessories,47,2,2/23/2022,15:50:00,Ewallet,4,94,0.33,
1109,WALM040,Edinburg,Home and lifestyle,80,1,7/14/2020,7:38:00,Ewallet,9,80,0.48,
1110,WALM069,Rockwall,Fashion accessories,52,1,4/22/2021,12:44:00,Ewallet,7,52,0.33,
1111,WALM021,McAllen,Home and lifestyle,15,3,9/18/2021,22:20:00,Ewallet,4,45,0.48,
1112,WALM012,Garland,Fashion accessories,77,2,8/1/2021,12:07:00,Ewallet,9,154,0.48,
1113,WALM091,Little Elm,Home and lifestyle,71,2,4/18/2023,10:04:00,Ewallet,7,142,0.33,
1114,WALM098,Mineral Wells,Fashion accessories,45,2,2/7/2022,20:13:00,Ewallet,4,90,0.18,
1115,WALM009,Plano,Home and lifestyle,78,3,7/21/2020,22:33:00,Ewallet,9,234,0.48,
1116,WALM075,San Marcos,Fashion accessories,55,3,1/22/2021,12:01:00,Ewallet,5,165,0.33,
1117,WALM043,Baytown,Home and lifestyle,52,2,11/1/2020,17:33:00,Ewallet,6,104,0.48,
1118,WALM055,Waxahachie,Fashion accessories,31,3,6/17/2021,22:42:00,Ewallet,6,93,0.33,
1119,WALM038,Sugar Land,Home and lifestyle,64,3,8/4/2023,20:17:00,Ewallet,6,192,0.48,
1120,WALM068,Burleson,Fashion accessories,48,2,2/28/2022,22:55:00,Ewallet,4,96,0.33,
1121,WALM060,DeSoto,Home and lifestyle,80,3,11/6/2023,19:21:00,Ewallet,5,240,0.33,
1122,WALM011,Lubbock,Fashion accessories,75,1,1/9/2023,13:45:00,Ewallet,6,75,0.48,
1123,WALM087,Waxahachie,Home and lifestyle,77,1,12/9/2021,6:39:00,Ewallet,4,77,0.33,
1124,WALM031,Lewisville,Fashion accessories,42,3,10/6/2023,13:15:00,Ewallet,6,126,0.48,
1125,WALM058,Port Arthur,Home and lifestyle,66,1,3/13/2023,21:46:00,Ewallet,6,66,0.33,
1126,WALM090,Brownwood,Fashion accessories,15,2,3/3/2020,19:52:00,Ewallet,5,30,0.33,
1127,WALM049,North Richland Hills,Home and lifestyle,44,2,5/17/2022,18:32:00,Ewallet,5,88,0.48,
1128,WALM063,Georgetown,Fashion accessories,38,3,7/22/2021,14:04:00,Ewallet,6,114,0.33,
1129,WALM072,Lancaster,Home and lifestyle,63,2,1/27/2023,19:40:00,Ewallet,4,126,0.33,
1130,WALM005,Fort Worth,Fashion accessories,17,1,11/19/2021,21:26:00,Ewallet,9,17,0.48,
1131,WALM025,Waco,Home and lifestyle,58,2,11/10/2021,13:50:00,Ewallet,5,116,0.48,
1132,WALM023,Midland,Fashion accessories,66,1,11/17/2021,14:08:00,Ewallet,9,66,0.48,
1133,WALM073,Seguin,Home and lifestyle,66,2,6/13/2023,20:28:00,Ewallet,5,132,0.33,
1134,WALM046,Temple,Fashion accessories,20,2,1/25/2022,17:38:00,Ewallet,6,40,0.48,
1135,WALM042,Bryan,Home and lifestyle,63,3,5/3/2020,11:55:00,Ewallet,9,189,0.48,
1136,WALM023,Midland,Fashion accessories,71,3,1/19/2021,12:18:00,Ewallet,8,213,0.48,
1137,WALM074,Weslaco,Home and lifestyle,42,1,10/9/2021,10:26:00,Cash,9,42,0.33,
1138,WALM097,Alice,Fashion accessories,22,2,7/6/2023,6:11:00,Ewallet,9,44,0.18,
1139,WALM087,Waxahachie,Home and lifestyle,66,1,7/7/2022,22:04:00,Ewallet,7,66,0.33,
1140,WALM091,Little Elm,Fashion accessories,28,2,11/5/2021,11:18:00,Ewallet,4,56,0.33,
1141,WALM082,Weslaco,Home and lifestyle,27,3,6/27/2020,18:28:00,Cash,5,81,0.33,
1142,WALM068,Burleson,Fashion accessories,78,3,12/3/2022,9:50:00,Ewallet,7,234,0.33,
1143,WALM009,Plano,Home and lifestyle,58,3,12/1/2022,22:30:00,Ewallet,4,174,0.48,
1144,WALM092,Lake Jackson,Fashion accessories,29,2,1/19/2022,18:33:00,Ewallet,6,58,0.33,
1145,WALM047,Flower Mound,Home and lifestyle,43,1,2/7/2022,12:46:00,Ewallet,6,43,0.48,
1146,WALM040,Edinburg,Fashion accessories,61,1,7/22/2020,18:58:00,Ewallet,6,61,0.48,
1147,WALM065,Texas City,Home and lifestyle,78,1,1/13/2020,21:07:00,Ewallet,5,78,0.33,
1148,WALM064,Bedford,Fashion accessories,57,3,1/18/2022,10:56:00,Ewallet,9,171,0.33,
1149,WALM046,Temple,Home and lifestyle,77,2,5/3/2022,16:38:00,Ewallet,9,154,0.48,
1150,WALM046,Temple,Fashion accessories,67,3,7/23/2022,9:42:00,Ewallet,9,201,0.48,
1151,WALM012,Garland,Home and lifestyle,84,3,3/30/2022,9:20:00,Ewallet,8,252,0.48,
1152,WALM051,New Braunfels,Fashion accessories,47,1,10/1/2021,19:15:00,Ewallet,6,47,0.48,
1153,WALM003,San Antonio,Home and lifestyle,72,3,1/7/2020,9:37:00,Ewallet,7,216,0.36,
1154,WALM052,Mansfield,Fashion accessories,15,1,11/24/2020,16:40:00,Ewallet,4,15,0.57,
1155,WALM005,Fort Worth,Home and lifestyle,63,3,6/23/2021,12:57:00,Ewallet,7,189,0.48,
1156,WALM059,Pflugerville,Fashion accessories,45,2,8/21/2023,16:05:00,Ewallet,4,90,0.33,
1157,WALM043,Baytown,Home and lifestyle,81,3,2/15/2022,7:23:00,Ewallet,7,243,0.48,
1158,WALM039,Longview,Fashion accessories,27,3,10/27/2022,19:48:00,Ewallet,5,81,0.48,
1159,WALM026,Denton,Home and lifestyle,40,2,5/10/2020,15:58:00,Ewallet,8,80,0.48,
1160,WALM074,Weslaco,Fashion accessories,19,1,7/20/2021,15:58:00,Cash,5,19,0.33,
1161,WALM100,Canyon,Home and lifestyle,85,2,2/7/2022,7:57:00,Ewallet,7,170,0.18,
1162,WALM033,Pearland,Fashion accessories,34,1,6/28/2022,11:22:00,Ewallet,5,34,0.48,
1163,WALM019,Pasadena,Home and lifestyle,59,3,8/27/2022,13:17:00,Ewallet,7,177,0.48,
1164,WALM084,Schertz,Fashion accessories,21,1,3/28/2023,8:45:00,Ewallet,8,21,0.33,
1165,WALM035,San Angelo,Home and lifestyle,49,2,12/25/2021,12:09:00,Ewallet,5,98,0.48,
1166,WALM004,Austin,Fashion accessories,50,1,11/15/2021,20:28:00,Ewallet,9,50,0.48,
1167,WALM044,Pharr,Home and lifestyle,42,3,9/5/2021,18:37:00,Ewallet,6,126,0.48,
1168,WALM035,San Angelo,Fashion accessories,36,2,4/26/2022,6:56:00,Ewallet,9,72,0.48,
1169,WALM003,San Antonio,Home and lifestyle,22,3,6/19/2022,8:38:00,Ewallet,7,66,0.36,
1170,WALM062,Galveston,Fashion accessories,22,1,10/10/2020,13:07:00,Ewallet,8,22,0.33,
1171,WALM063,Georgetown,Home and lifestyle,53,1,8/12/2023,16:50:00,Ewallet,4,53,0.33,
1172,WALM052,Mansfield,Fashion accessories,49,3,9/25/2023,17:44:00,Ewallet,9,147,0.57,
1173,WALM087,Waxahachie,Home and lifestyle,83,2,6/19/2020,22:02:00,Ewallet,5,166,0.33,
1174,WALM080,Nacogdoches,Fashion accessories,19,2,6/1/2023,19:26:00,Ewallet,5,38,0.33,
1175,WALM092,Lake Jackson,Home and lifestyle,72,2,2/15/2021,21:51:00,Ewallet,7,144,0.33,
1176,WALM065,Texas City,Fashion accessories,56,1,9/29/2022,15:01:00,Ewallet,7,56,0.33,
1177,WALM085,Kerrville,Home and lifestyle,37,1,7/24/2022,14:58:00,Ewallet,4,37,0.33,
1178,WALM087,Waxahachie,Fashion accessories,44,3,11/2/2022,7:13:00,Ewallet,5,132,0.33,
1179,WALM003,San Antonio,Home and lifestyle,47,3,5/4/2021,15:37:00,Ewallet,9,141,0.36,
1180,WALM041,Mission,Fashion accessories,81,2,6/9/2023,11:53:00,Ewallet,5,162,0.48,
1181,WALM028,Odessa,Home and lifestyle,38,1,6/27/2022,20:53:00,Ewallet,8,38,0.48,
1182,WALM011,Lubbock,Fashion accessories,61,3,11/2/2021,8:10:00,Ewallet,5,183,0.48,
1183,WALM098,Mineral Wells,Home and lifestyle,76,2,10/19/2022,7:32:00,Ewallet,4,152,0.18,
1184,WALM062,Galveston,Fashion accessories,50,2,8/20/2021,12:38:00,Ewallet,6,100,0.33,
1185,WALM077,Coppell,Home and lifestyle,19,2,3/2/2020,18:11:00,Ewallet,6,38,0.33,
1186,WALM060,DeSoto,Fashion accessories,48,1,11/11/2021,15:03:00,Ewallet,6,48,0.33,
1187,WALM100,Canyon,Home and lifestyle,56,2,12/1/2023,19:07:00,Ewallet,8,112,0.18,
1188,WALM077,Coppell,Fashion accessories,35,2,8/6/2020,10:25:00,Ewallet,7,70,0.33,
1189,WALM015,Grand Prairie,Home and lifestyle,69,2,7/11/2022,9:07:00,Ewallet,6,138,0.48,
1190,WALM083,Farmers Branch,Fashion accessories,56,3,2/24/2020,18:24:00,Ewallet,5,168,0.33,
1191,WALM034,College Station,Home and lifestyle,78,1,3/18/2020,21:16:00,Ewallet,9,78,0.48,
1192,WALM001,Houston,Fashion accessories,36,2,5/19/2021,22:18:00,Ewallet,9,72,0.36,
1193,WALM059,Pflugerville,Home and lifestyle,44,3,5/12/2020,18:46:00,Ewallet,8,132,0.33,
1194,WALM069,Rockwall,Fashion accessories,49,3,10/9/2021,16:21:00,Ewallet,4,147,0.33,
1195,WALM038,Sugar Land,Home and lifestyle,24,1,5/17/2020,12:48:00,Ewallet,9,24,0.48,
1196,WALM054,Sherman,Fashion accessories,51,3,8/8/2020,22:01:00,Ewallet,6,153,0.21,
1197,WALM017,McKinney,Home and lifestyle,15,3,5/22/2020,7:52:00,Ewallet,7,45,0.48,
1198,WALM028,Odessa,Fashion accessories,16,1,11/27/2021,6:18:00,Ewallet,9,16,0.48,
1199,WALM019,Pasadena,Home and lifestyle,55,3,8/16/2022,12:20:00,Ewallet,8,165,0.48,
1200,WALM003,San Antonio,Fashion accessories,41,3,4/7/2021,20:41:00,Ewallet,8,123,0.48,
1201,WALM049,North Richland Hills,Home and lifestyle,44,1,12/29/2023,14:54:00,Ewallet,7,44,0.48,
1202,WALM029,Round Rock,Fashion accessories,41,3,11/20/2021,13:09:00,Ewallet,8,123,0.48,
1203,WALM091,Little Elm,Home and lifestyle,16,3,8/3/2020,15:20:00,Ewallet,7,48,0.33,
1204,WALM032,Tyler,Fashion accessories,35,2,7/20/2023,14:54:00,Ewallet,9,70,0.48,
1205,WALM031,Lewisville,Home and lifestyle,75,1,8/27/2021,9:43:00,Ewallet,8,75,0.48,
1206,WALM053,Conroe,Fashion accessories,30,3,4/26/2022,7:22:00,Ewallet,4,90,0.57,
1207,WALM045,Missouri City,Home and lifestyle,15,3,2/20/2022,7:00:00,Credit card,6,45,0.48,
1208,WALM020,Killeen,Fashion accessories,66,2,7/1/2022,18:06:00,Ewallet,7,132,0.48,
1209,WALM072,Lancaster,Home and lifestyle,21,3,7/28/2020,20:08:00,Ewallet,7,63,0.33,
1210,WALM086,Rosenberg,Fashion accessories,59,3,12/25/2020,7:43:00,Ewallet,5,177,0.33,
1211,WALM015,Grand Prairie,Home and lifestyle,67,2,11/13/2023,10:32:00,Ewallet,4,134,0.48,
1212,WALM006,El Paso,Fashion accessories,32,3,2/25/2021,19:58:00,Ewallet,6,96,0.48,
1213,WALM003,San Antonio,Home and lifestyle,28,3,9/25/2022,18:37:00,Ewallet,5,84,0.36,
1214,WALM031,Lewisville,Fashion accessories,72,2,9/3/2020,17:04:00,Ewallet,5,144,0.48,
1215,WALM001,Houston,Home and lifestyle,58,1,7/25/2022,20:22:00,Ewallet,4,58,0.36,
1216,WALM063,Georgetown,Fashion accessories,59,1,10/4/2020,16:55:00,Ewallet,5,59,0.33,
1217,WALM037,League City,Home and lifestyle,45,1,6/4/2020,10:50:00,Ewallet,7,45,0.48,
1218,WALM088,Cleburne,Fashion accessories,34,3,1/21/2021,17:45:00,Ewallet,4,102,0.33,
1219,WALM049,North Richland Hills,Home and lifestyle,30,1,12/27/2021,20:36:00,Ewallet,4,30,0.48,
1220,WALM036,Allen,Fashion accessories,18,2,3/9/2022,15:35:00,Ewallet,9,36,0.48,
1221,WALM066,Grapevine,Home and lifestyle,65,1,10/28/2023,9:33:00,Ewallet,4,65,0.33,
1222,WALM070,Hurst,Fashion accessories,30,2,7/6/2023,14:00:00,Ewallet,9,60,0.33,
1223,WALM088,Cleburne,Home and lifestyle,28,1,9/29/2021,9:25:00,Ewallet,9,28,0.33,
1224,WALM038,Sugar Land,Fashion accessories,53,2,1/27/2022,14:28:00,Ewallet,7,106,0.48,
1225,WALM003,San Antonio,Home and lifestyle,66,1,3/11/2020,10:01:00,Ewallet,8,66,0.36,
1226,WALM094,Alamo,Fashion accessories,77,3,2/4/2020,15:28:00,Ewallet,7,231,0.33,
1227,WALM091,Little Elm,Home and lifestyle,50,1,4/24/2021,14:58:00,Ewallet,4,50,0.33,
1228,WALM002,Dallas,Fashion accessories,41,1,12/27/2020,9:58:00,Ewallet,5,41,0.36,
1229,WALM087,Waxahachie,Home and lifestyle,80,1,12/4/2022,17:43:00,Ewallet,7,80,0.33,
1230,WALM005,Fort Worth,Fashion accessories,46,3,10/21/2022,22:28:00,Ewallet,4,138,0.48,
1231,WALM043,Baytown,Home and lifestyle,66,3,5/1/2023,16:48:00,Ewallet,6,198,0.48,
1232,WALM087,Waxahachie,Fashion accessories,46,2,1/16/2023,16:26:00,Ewallet,5,92,0.33,
1233,WALM032,Tyler,Home and lifestyle,28,3,2/3/2021,22:27:00,Ewallet,7,84,0.48,
